,COD_PERIODO,COD_PAIS,TARGET,ALCANCE,ESTRUCTURA_VENTA,COD_SUBESTRATEGIA,DES_SUBESTRATEGIA,COD_CUC,COD_UNIDAD_NEGOCIO,DES_UNIDAD_NEGOCIO,COD_MARCA,DES_MARCA,DES_CLASE,COD_CATEGORIA,DES_CATEGORIA,COD_TIPOSOLO,DES_TIPOSOLO,ES_EMPAQUE,ES_MUESTRA,DES_CUC,PRECIO_NORMAL,PRECIO_OFERTA,FACTOR_REPETICION,REAL_VENTA_NETA_MONEDA_LOCAL,OFFER_UNIT_DSCT,OFFER_DSCT,PUP,DESLINEA,DESSUBCATEGORIA,DESESTATUS,ANIOCAMPANAINTRO
174,202303,PE,CONSULTORA,MASIVO,1172_1222_370014_370014,2,SET,200106290,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES DORSAY INSPIRE PARF 90 ML,160.0,31.24,1.0,27873.15,0.80475,0.786045,0.007811,D'ORSAY INSPIRE,CABALLEROS,ACTIVO,202208.0
176,202313,PE,CONSULTORA,MASIVO,1085_1178_14595_14595,999,VOLUMEN,200056246,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES EXPRESSION 50ML,100.0,25.99,10.0,253949.17,0.7401,0.779746,0.085896,EXPRESSION,DAMAS,,
177,202213,PE,CONSULTORA,MASIVO,1283_1355_328034_328034,999,VOLUMEN,200051232,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES D'ORSAY PARF 90 ML,160.0,69.9,1.0,8778.19,0.563125,0.563125,0.001101,D'ORSAY,MASCULINO,ACTIVO,201813.0
179,202317,PE,CONSULTORA,MASIVO,1356_1535_31109_31109,999,VOLUMEN,200109533,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,286,COLONIA FEMENINA,0,0,ES RITUALEZA ARAND PROB 2ML,26.5,0.88,30.0,12.69,0.966792,0.960269,0.000116,RITUALEZA ARANDANO,FRAGANCIAS,ACTIVO,202218.0
180,202401,PE,CONSULTORA,MASIVO,1108_1161_38845_38845,999,VOLUMEN,200073399,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES NAT LIT & NAT 1L,72.0,32.45,2.0,14107.5,0.549306,0.549306,0.004203,NATURAL CARE,CUERPO,INACTIVO,201401.0
182,202311,PE,CONSULTORA,MASIVO,1043_1254_6366_6366,999,VOLUMEN,200045540,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,235,CABALLEROS,0,0,ES KALOS SPORT TALCO PERF 140G,36.0,11.65,6.0,33251.44,0.676389,0.676389,0.024297,KALOS SPORT/WINNER SPORT,TALCOS,ACTIVO,202109.0
184,202307,PE,CONSULTORA,MASIVO,4189_5021_394965_394965,999,VOLUMEN,200102819,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES RITUAL POME OLEO CORP 182ML,76.0,31.25,2.0,52.97,0.588816,0.588816,1.4e-05,RITUALEZA POMELO,CUERPO,LIQUIDACION CON PLAN,202201.0
185,202204,PE,CONSULTORA,MASIVO,1371_1475_283331_283331,2,SET,200098640,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES OXY SUP OJOS 15ML,93.0,39.9,1.0,14842.78,0.570968,0.655862,0.0035,OXYGEN SUPREME,PARA OJOS,LIQUIDACION CON PLAN,202007.0
190,202317,PE,CONSULTORA,MASIVO,1356_1535_31109_31109,999,VOLUMEN,200106276,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,11,PARFUM,0,0,ES RED POWER PROB 2 ML,49.9,0.88,30.0,56.69,0.982365,0.960269,0.000521,RED POWER,FRAGANCIAS,ACTIVO,202206.0
192,202218,PE,CONSULTORA,MASIVO,3644_3936_358549_358549,2,SET,200056743,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,ES MINICHI DESENRED 200ML,38.0,10.46,1.0,1125.26,0.724737,0.725412,0.000923,MINI CHICS,ACONDICIONADORES,,
195,202214,PE,CONSULTORA,MASIVO,3099_3233_335343_335343,2,SET,P0292139009,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,ES LABIAL HIDRACOLOR MATE 6ML,50.0,14.06,1.0,321.84,0.7188,0.718779,0.000205,ESIKA PRO,PARA LABIOS,A DESCONTINUAR CONGELADO,202409.0
197,202316,PE,CONSULTORA,MASIVO,3085_3260_28672_28672,3,SET,200111379,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES COLORS BLUELILY COL 200ML,60.0,18.71,1.0,507.52,0.688167,0.688125,0.000226,COLORS IN NATU BLUE WATER LILY,FEMENINO,ACTIVO,202312.0
198,202217,PE,CONSULTORA,MASIVO,1429_1511_350860_350860,999,VOLUMEN,200088336,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES MAGNAT SELECT 90ML,170.0,54.36,1.0,30959.03,0.680235,0.684416,0.004708,MAGNAT SELECT,CABALLEROS,ACTIVO,202003.0
200,202308,PE,CONSULTORA,MASIVO,3714_3871_3738_3738,3,SET,200043493,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES SALVAJE DESO 50ML,18.0,4.93,1.0,20.9,0.726111,0.752722,3.7e-05,SALVAJE,DESODORANTES,Inactivo,
204,202306,PE,CONSULTORA,MASIVO,1261_1694_385285_385285,999,VOLUMEN,200043496,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES ITSYOU DESO 50ML,18.0,7.38,5.0,28774.02,0.59,0.604,0.033943,YOU / IT'S YOU,DESODORANTES,Inactivo,
205,202214,PE,CONSULTORA,MASIVO,1189_1313_333493_333493,999,VOLUMEN,200064825,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC MAX 25+ 200G,60.0,27.45,2.0,22308.99,0.5425,0.598293,0.007278,TRIPLE ACCIÓN MAX,PARA ROSTRO,INACTIVO,201401.0
207,202210,PE,CONSULTORA,MASIVO,1137_1197_311659_311659,999,VOLUMEN,200043487,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES FIORI DESO 50ML,18.0,7.63,3.0,4728.17,0.576111,0.598421,0.005651,FIORI,DESODORANTES,ANTES DE APARECER (NUEVO),201401.0
208,202306,PE,CONSULTORA,MASIVO,1203_1630_385212_385212,2,SET,P0592562188,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,102,COLLARES,0,0,,190.0,34.15,1.0,13080.88,0.820263,0.789825,0.003334,,,,
209,202307,PE,CONSULTORA,MASIVO,4215_5078_395022_395022,999,VOLUMEN,200098698,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,37,LIMPIADORA-DEMAQUILLADORA,0,0,ES TAC AGUA MICELAR 250 ML,56.0,23.5,3.0,537.75,0.580357,0.580357,0.000196,TRIPLE ACCIÓN MAX,PARA ROSTRO,A DESCONTINUAR CONGELADO,202303.0
210,202310,PE,CONSULTORA,MASIVO,1088_1151_406552_406552,999,VOLUMEN,200106396,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES NATCARE COCONUT OCEAN 200ML,60.0,24.9,1.0,2489.8,0.585,0.585,0.000856,COLORS IN NATURE CC,FEMENINO,ACTIVO,202210.0
211,202212,PE,CONSULTORA,MASIVO,2997_3114_323895_323895,1,INDIVIDUAL,P0592562187,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,102,COLLARES,0,0,,190.0,79.9,1.0,1421.91,0.579474,0.579474,0.000158,,,,
214,202314,PE,CONSULTORA,MASIVO,1381_1599_18888_18888,999,VOLUMEN,200045540,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,235,CABALLEROS,0,0,ES KALOS SPORT TALCO PERF 140G,36.0,11.65,6.0,26083.74,0.676389,0.676389,0.01951,KALOS SPORT/WINNER SPORT,TALCOS,ACTIVO,202109.0
215,202306,PE,CONSULTORA,MASIVO,3423_4337_388360_388360,3,SET,200063934,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,234,DAMAS,0,0,ES IMAGENES TALCO PERF 140G,36.0,14.07,1.0,11.92,0.609167,0.609827,7e-06,IMAGENES / L'IMAGE,TALCOS,INACTIVO,201401.0
216,202401,PE,CONSULTORA,MASIVO,2710_2872_40690_40690,999,VOLUMEN,200011773,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA,0,0,ES IT'S YOU 100ML,100.0,24.95,4.0,46264.97,0.7505,0.7505,0.017924,YOU / IT'S YOU,UNISEX,Inactivo,
217,202312,PE,CONSULTORA,MASIVO,1141_1188_10259_10259,999,VOLUMEN,200091331,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,1,COLONIA Y O EAU DE TOILETE,0,0,ES VIBRANZA PRO C/PUMP 2 ML,1.9,1.02,20.0,31.1,0.463158,0.463158,0.000259,VIBRANZA,FRAGANCIAS,ACTIVO,202001.0
221,202215,PE,CONSULTORA,MASIVO,3493_3604_340997_340997,3,SET,200098267,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,ES BELA 45ML,140.0,40.6,1.0,103.23,0.71,0.71,2.2e-05,BELA,FEMENINO,A DESCONTINUAR CONGELADO,202006.0
225,202216,PE,CONSULTORA,MASIVO,1177_1274_344256_344256,999,VOLUMEN,200058967,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,55,NIÑOS-BEBES,0,0,ES AGU TALC LAVANDA 500G,59.0,24.97,2.0,41050.44,0.57678,0.615846,0.014123,AGU SUEÑ LAVA/ UPA SUEÑ LAVA,TALCOS,INACTIVO,
227,202305,PE,CONSULTORA,MASIVO,3121_4020_382527_382527,2,SET,200064826,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC MAX 25+ 120G,52.0,16.3,1.0,3839.26,0.686538,0.686538,0.002079,TRIPLE ACCIÓN MAX,PARA ROSTRO,INACTIVO,201401.0
229,202404,PE,CONSULTORA,MASIVO,873_948_55900_55900,2,SET,200012014,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES KALOS SPORT 100ML,134.0,44.9,1.0,0.0,0.664925,0.672396,0.0,KALOS SPORT/WINNER SPORT,CABALLEROS,INACTIVO,201401.0
230,202207,PE,CONSULTORA,MASIVO,1250_1287_297584_297584,999,VOLUMEN,200046332,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES IMAGENES DESO 50ML,18.0,6.96,3.0,4991.14,0.613333,0.961117,0.006454,IMAGENES / L'IMAGE,DESODORANTES,INACTIVO,201401.0
233,202315,PE,CONSULTORA,MASIVO,1119_1167_22670_22670,999,VOLUMEN,200091331,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,1,COLONIA Y O EAU DE TOILETE,0,0,ES VIBRANZA PRO C/PUMP 2 ML,1.9,1.16,15.0,0.98,0.389474,0.7266,7e-06,VIBRANZA,FRAGANCIAS,ACTIVO,202001.0
234,202315,PE,CONSULTORA,MASIVO,1121_1176_22679_22679,999,VOLUMEN,200079482,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES NAT POM & CAN 1L,72.0,29.97,3.0,11950.04,0.58375,0.58375,0.003529,NATURAL CARE,CUERPO,INACTIVO,201401.0
235,202311,PE,CONSULTORA,MASIVO,2610_3152_8265_8265,2,SET,200046830,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,ES IMAGENES 50ML,150.0,40.0,1.0,7763.08,0.733333,0.75297,0.001652,IMAGENES / L'IMAGE,DAMAS,INACTIVO,201401.0
236,202309,PE,CONSULTORA,MASIVO,2702_3260_404201_404201,3,SET,200064310,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES COMFORCE COL AROMAX 120ML,52.0,19.24,1.0,32.62,0.63,0.63,1.5e-05,COMANDO FORCE,UNISEX,ACTIVO,198601.0
237,202214,PE,CONSULTORA,MASIVO,3342_3476_335836_335836,3,SET,200035116,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES AGU COL LAVANDA 1L,98.0,31.0,1.0,6015.84,0.683673,0.675278,0.001738,AGU SUEÑ LAVA/ UPA SUEÑ LAVA,BEBES UNISEX,INACTIVO,201401.0
238,202212,PE,CONSULTORA,MASIVO,1164_1276_322025_322025,999,VOLUMEN,200037734,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,240,BEBES,0,0,ES AGU SH MIEL 1L,71.0,24.975,2.0,50753.67,0.648239,0.615769,0.01774,AGU/UPA,SHAMPOO,Inactivo,
239,202216,PE,CONSULTORA,MASIVO,3351_4202_347294_347294,3,SET,200109258,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,ES MIA SENS NIGHT CR MAN 75 G,35.0,12.9,1.0,32.79,0.631429,0.630435,2.2e-05,MIA SENSUAL NIGHT,MANOS,ACTIVO,202206.0
241,202307,PE,CONSULTORA,MASIVO,4215_5079_395023_395023,999,VOLUMEN,200098698,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,37,LIMPIADORA-DEMAQUILLADORA,0,0,ES TAC AGUA MICELAR 250 ML,56.0,23.5,3.0,239.0,0.580357,0.580357,8.7e-05,TRIPLE ACCIÓN MAX,PARA ROSTRO,A DESCONTINUAR CONGELADO,202303.0
242,202216,PE,CONSULTORA,MASIVO,3153_4004_347047_347047,2,SET,P0602155135,50,APOYO,B,ESIKA,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,6.0,1.01,1.0,383.4,0.831667,0.668947,0.003254,,,,
247,202217,PE,CONSULTORA,MASIVO,2974_3467_352858_352858,1,INDIVIDUAL,P0596048341,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,100.0,29.9,1.0,43179.36,0.701,0.701,0.011938,,,,
248,202214,PE,CONSULTORA,MASIVO,3326_3460_335812_335812,1,INDIVIDUAL,200091328,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES VIBRANZA 45ML,140.0,74.9,1.0,63.47,0.465,0.498277,8e-06,VIBRANZA,FEMENINO,ACTIVO,202001.0
249,202305,PE,CONSULTORA,MASIVO,3121_4020_382527_382527,2,SET,200082461,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC MAX 55+ 120G,52.0,16.3,1.0,3839.26,0.686538,0.686538,0.002079,TRIPLE ACCIÓN MAX,PARA ROSTRO,INACTIVO,201401.0
251,202404,PE,CONSULTORA,MASIVO,2409_2573_57549_57549,1,INDIVIDUAL,P0521700132,20,ACCESORIOS,B,ESIKA,RELOJES,22,RELOJES,219,ANÁLOGO,0,0,,185.0,69.9,1.0,0.0,0.622162,0.622162,0.0,,,,
253,202204,PE,CONSULTORA,MASIVO,1397_1505_283408_283408,999,VOLUMEN,200043495,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MOMENTOS DESO 50ML,18.0,7.9,1.0,2682.87,0.561111,0.580194,0.003691,MOMENTOS / FANTASIA,DESODORANTES,,201401.0
255,202315,PE,CONSULTORA,MASIVO,1068_1113_22608_22608,2,SET,200064310,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES COMFORCE COL AROMAX 120ML,52.0,9.95,1.0,88188.48,0.808654,0.773864,0.078371,COMANDO FORCE,UNISEX,ACTIVO,198601.0
256,202401,PE,CONSULTORA,MASIVO,1109_1164_38848_38848,999,VOLUMEN,200060302,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES DORSAY DESO 50ML,18.0,7.63,3.0,2070.06,0.576111,0.588052,0.002621,D'ORSAY,DESODORANTES,INACTIVO,201401.0
260,202209,PE,CONSULTORA,MASIVO,1076_1119_306621_306621,1,INDIVIDUAL,200037093,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES AGU COL FRESCA 1L,98.0,43.9,1.0,31880.91,0.552041,0.552041,0.006728,AGU/UPA,BEBES UNISEX,Inactivo,
262,202307,PE,CONSULTORA,MASIVO,1331_1388_391196_391196,2,SET,200043496,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES ITSYOU DESO 50ML,18.0,6.71,1.0,7982.26,0.627222,0.636441,0.010165,YOU / IT'S YOU,DESODORANTES,Inactivo,
263,202315,PE,CONSULTORA,MASIVO,1119_1167_22670_22670,999,VOLUMEN,200102575,10,COSMETICOS,B,ESIKA,FRAGANCIAS,12,MUESTRAS COSMETICOS,287,COLONIA MASCULINA,0,0,ES MAGN ABSOLUTE PROB 2 ML,1.9,1.16,15.0,1.96,0.389474,0.7266,1.5e-05,MAGNETIC ABSOLUTE,FRAGANCIAS,A DESCONTINUAR CONGELADO,202215.0
268,202213,PE,CONSULTORA,MASIVO,1296_1405_328097_328097,999,VOLUMEN,200106396,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES NATCARE COCONUT OCEAN 200ML,54.0,22.9,1.0,3590.85,0.575926,0.575926,0.001377,COLORS IN NATURE CC,FEMENINO,ACTIVO,202210.0
269,202210,PE,CONSULTORA,MASIVO,3098_3215_313725_313725,2,SET,200101406,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES EXPRESS UNION EDP 50ML,127.0,34.9,1.0,4910.25,0.725197,0.716594,0.001283,EXPRESSION UNION,FEMENINO,LIQUIDACION CON PLAN,202211.0
273,202211,PE,CONSULTORA,MASIVO,1075_1122_316811_316811,2,SET,210097894,10,COSMETICOS,B,ESIKA,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,42,LIMPIADORAS,0,0,ES EMOTIO LIMP EXFO ENERG 195G,58.0,18.43,1.0,5076.5,0.682241,0.683069,0.002464,EMOTIONS,CUERPO,INACTIVO,202211.0
274,202209,PE,CONSULTORA,MASIVO,1200_1279_306831_306831,999,VOLUMEN,P0210085000,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,ES CFX LABIAL DUO TATTOO 2.8ML,48.0,19.9,1.0,10200.3,0.585417,0.585417,0.005111,COLORFIX,PARA LABIOS,ANTES DE APARECER (NUEVO),202504.0
276,202213,PE,CONSULTORA,MASIVO,1278_1336_328011_328011,999,VOLUMEN,200072538,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES TOTALSEC UNISEX DESO 50ML,18.0,7.63,3.0,2212.06,0.576111,0.590585,0.002545,TOTAL SEC,DESODORANTES,ACTIVO,202115.0
278,202307,PE,CONSULTORA,MASIVO,4118_4456_394400_394400,999,VOLUMEN,200038319,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES FRESHING 750ML,98.0,29.06,1.0,3768.27,0.703469,0.703465,0.001123,FRESHING,FAMILIAR BAÑO,ACTIVO,201817.0
280,202308,PE,CONSULTORA,MASIVO,4185_4557_4499_4499,999,VOLUMEN,200061196,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,503,DEMAQUILLADORES,0,0,ES PRO DESMAQ BIFAS 125ML,54.0,18.95,6.0,96.36,0.649074,0.649074,4.4e-05,ESIKA,PARA ROSTRO,INACTIVO,201401.0
282,202215,PE,CONSULTORA,MASIVO,1210_1301_338722_338722,999,VOLUMEN,P0210133000,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,ES CFX LABIAL 24HR 2G,45.0,16.45,2.0,72850.44,0.634444,0.634444,0.038507,COLORFIX,PARA LABIOS,A DESCONTINUAR CONGELADO,202413.0
284,202217,PE,CONSULTORA,MASIVO,3293_3786_353194_353194,3,SET,200076632,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES MEN ACTIVE 200 ML,58.0,17.66,1.0,2993.95,0.695517,0.699197,0.001401,MEN,MASCULINO,INACTIVO,202215.0
285,202210,PE,CONSULTORA,MASIVO,1054_1109_311533_311533,1,INDIVIDUAL,200082462,10,COSMETICOS,B,ESIKA,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,ES TAC MAX 55+ 200G,80.0,31.9,1.0,53252.61,0.60125,0.60125,0.01523,TRIPLE ACCIÓN MAX,PARA ROSTRO,ANTES DE APARECER (NUEVO),202415.0
287,202305,PE,CONSULTORA,MASIVO,3215_4114_382664_382664,1,INDIVIDUAL,200041010,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES AGU COL MANZANILLA 1L,100.0,44.9,1.0,9816.9,0.551,0.551,0.00193,AGU/UPA,BEBES UNISEX,INACTIVO,201401.0
288,202402,PE,CONSULTORA,MASIVO,2571_2738_43916_43916,3,SET,200076632,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,ES MEN ACTIVE 200 ML,66.0,19.06,1.0,48.45,0.711212,0.71496,2.4e-05,MEN,MASCULINO,INACTIVO,202215.0
289,202401,PE,CONSULTORA,MASIVO,2089_2223_39925_39925,1,INDIVIDUAL,P0596048447,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,106,ESTUCHES ARETES,0,0,,80.0,34.9,1.0,2928.38,0.56375,0.56375,0.000811,,,,
290,202207,PE,CONSULTORA,MASIVO,1255_1305_297602_297602,999,VOLUMEN,200037125,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,240,BEBES,0,0,ES AGU SH MANZANILLA 1L,67.0,30.9,1.0,105095.71,0.538806,0.538806,0.030613,AGU/UPA,SHAMPOO,INACTIVO,201401.0
291,202211,PE,CONSULTORA,MASIVO,2847_2965_318721_318721,2,SET,200051232,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES D'ORSAY PARF 90 ML,160.0,56.9,1.0,22808.06,0.644375,0.646629,0.003586,D'ORSAY,MASCULINO,ACTIVO,201813.0
292,202315,PE,CONSULTORA,MASIVO,1123_1180_22683_22683,999,VOLUMEN,200072538,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES TOTALSEC UNISEX DESO 50ML,18.0,8.9,1.0,1771.9,0.505556,0.536878,0.001761,TOTAL SEC,DESODORANTES,ACTIVO,202115.0
293,202311,PE,CONSULTORA,MASIVO,1005_1203_6315_6315,1,INDIVIDUAL,P0591952001,20,ACCESORIOS,B,ESIKA,BIJOUTERIE,21,BIJOUTERIE,107,ESTUCHES OTROS,0,0,,130.0,59.9,1.0,609.13,0.539231,0.539231,8.7e-05,,,,
296,202211,PE,CONSULTORA,MASIVO,1105_1160_316875_316875,999,VOLUMEN,200063934,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,234,DAMAS,0,0,ES IMAGENES TALCO PERF 140G,36.0,15.9,1.0,6721.75,0.558333,0.558333,0.003783,IMAGENES / L'IMAGE,TALCOS,INACTIVO,201401.0
299,202403,PE,CONSULTORA,MASIVO,3272_3503_48416_48416,1,INDIVIDUAL,200046326,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES EXPRESSION DESO 50ML,22.0,8.9,1.0,965.15,0.595455,0.595455,0.001489,EXPRESSION,DESODORANTES,INACTIVO,201401.0
300,202318,PE,CONSULTORA,MASIVO,1326_1411_35035_35035,999,VOLUMEN,200098821,10,COSMETICOS,B,ESIKA,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,ES MULTI DUALPROT DESO 50ML,18.0,8.9,1.0,618.28,0.505556,0.505556,0.000593,MULTICARE,DESODORANTES,ACTIVO,202115.0
301,202318,PE,CONSULTORA,MASIVO,1322_1401_35025_35025,999,VOLUMEN,P0210133000,10,COSMETICOS,B,ESIKA,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,ES CFX LABIAL 24HR 2G,46.0,12.47,4.0,126381.46,0.728913,0.728913,0.087758,COLORFIX,PARA LABIOS,A DESCONTINUAR CONGELADO,202413.0
302,202307,PE,CONSULTORA,MASIVO,1294_1351_391202_391202,2,SET,200010080,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,ES FIORI 50ML,96.8,31.81,1.0,137630.31,0.671384,0.675553,0.036986,FIORI,DAMAS,ACTIVO,202202.0
304,202206,PE,CONSULTORA,MASIVO,1290_1370_292787_292787,999,VOLUMEN,200084602,10,COSMETICOS,B,ESIKA,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,ES LEYENDA 100ML,160.0,42.45,2.0,22769.29,0.734687,0.706989,0.00489,LEYENDA,MASCULINO,INACTIVO,201608.0
